出発駅,出発路線,到着駅,到着路線,最短営業キロ,運賃_きっぷ,運賃_IC
小竹向原,有楽町線/副都心線,王子,南北線,14.0,260,252
小竹向原,有楽町線/副都心線,王子神谷,南北線,15.2,260,252
小竹向原,有楽町線/副都心線,志茂,南北線,16.8,260,252
小竹向原,有楽町線/副都心線,赤羽岩淵,南北線,17.9,260,252
小竹向原,有楽町線/副都心線,雑司が谷,副都心線,5.0,180,178
小竹向原,有楽町線/副都心線,西早稲田,副都心線,6.5,210,209
小竹向原,有楽町線/副都心線,東新宿,副都心線,7.4,210,209
小竹向原,有楽町線/副都心線,北参道,副都心線,9.9,210,209
千川,有楽町線/副都心線,要町,有楽町線/副都心線,1.0,180,178
千川,有楽町線/副都心線,東池袋,有楽町線,3.1,180,178
千川,有楽町線/副都心線,護国寺,有楽町線,4.2,180,178
千川,有楽町線/副都心線,江戸川橋,有楽町線,5.5,180,178
千川,有楽町線/副都心線,市ケ谷,有楽町線/南北線,8.2,210,209
千川,有楽町線/副都心線,麴町,有楽町線,9.1,210,209
千川,有楽町線/副都心線,桜田門,有楽町線,10.9,210,209
千川,有楽町線/副都心線,月島,有楽町線,13.5,260,252
千川,有楽町線/副都心線,豊洲,有楽町線,14.9,260,252
千川,有楽町線/副都心線,辰巳,有楽町線,16.6,260,252
千川,有楽町線/副都心線,新木場,有楽町線,18.1,260,252
千川,有楽町線/副都心線,半蔵門,半蔵門線,9.4,210,209
千川,有楽町線/副都心線,神保町,半蔵門線,8.2,210,209
千川,有楽町線/副都心線,清澄白河,半蔵門線,13.5,260,252
千川,有楽町線/副都心線,住吉,半蔵門線,15.4,260,252
千川,有楽町線/副都心線,錦糸町,半蔵門線,16.4,260,252
千川,有楽町線/副都心線,押上,半蔵門線,17.8,260,252
千川,有楽町線/副都心線,目黒,南北線,16.6,260,252
千川,有楽町線/副都心線,白金台,南北線,15.3,260,252
千川,有楽町線/副都心線,白金高輪,南北線,14.3,260,252
千川,有楽町線/副都心線,麻布十番,南北線,13.0,260,252
千川,有楽町線/副都心線,六本木一丁目,南北線,11.8,260,252
千川,有楽町線/副都心線,東大前,南北線,8.3,210,209
千川,有楽町線/副都心線,本駒込,南北線,9.2,210,209
千川,有楽町線/副都心線,駒込,南北線,10.6,210,209
千川,有楽町線/副都心線,西ケ原,南北線,12.0,260,252
千川,有楽町線/副都心線,王子,南北線,13.0,260,252
千川,有楽町線/副都心線,王子神谷,南北線,14.2,260,252
千川,有楽町線/副都心線,志茂,南北線,15.8,260,252
千川,有楽町線/副都心線,赤羽岩淵,南北線,16.9,260,252
千川,有楽町線/副都心線,雑司が谷,副都心線,4.0,180,178
千川,有楽町線/副都心線,西早稲田,副都心線,5.5,180,178
千川,有楽町線/副都心線,東新宿,副都心線,6.4,210,209
千川,有楽町線/副都心線,北参道,副都心線,8.9,210,209
要町,有楽町線/副都心線,東池袋,有楽町線,2.1,180,178
要町,有楽町線/副都心線,護国寺,有楽町線,3.2,180,178
要町,有楽町線/副都心線,江戸川橋,有楽町線,4.5,180,178
要町,有楽町線/副都心線,市ケ谷,有楽町線/南北線,7.2,210,209
要町,有楽町線/副都心線,麴町,有楽町線,8.1,210,209
要町,有楽町線/副都心線,桜田門,有楽町線,9.9,210,209
要町,有楽町線/副都心線,月島,有楽町線,12.5,260,252
要町,有楽町線/副都心線,豊洲,有楽町線,13.9,260,252
要町,有楽町線/副都心線,辰巳,有楽町線,15.6,260,252
要町,有楽町線/副都心線,新木場,有楽町線,17.1,260,252
要町,有楽町線/副都心線,半蔵門,半蔵門線,8.4,210,209
要町,有楽町線/副都心線,神保町,半蔵門線,7.2,210,209
要町,有楽町線/副都心線,清澄白河,半蔵門線,12.5,260,252
要町,有楽町線/副都心線,住吉,半蔵門線,14.4,260,252
要町,有楽町線/副都心線,錦糸町,半蔵門線,15.4,260,252
要町,有楽町線/副都心線,押上,半蔵門線,16.8,260,252
要町,有楽町線/副都心線,目黒,南北線,15.6,260,252
要町,有楽町線/副都心線,白金台,南北線,14.3,260,252
要町,有楽町線/副都心線,白金高輪,南北線,13.3,260,252
要町,有楽町線/副都心線,麻布十番,南北線,12.0,260,252
要町,有楽町線/副都心線,六本木一丁目,南北線,10.8,210,209
要町,有楽町線/副都心線,東大前,南北線,7.3,210,209
要町,有楽町線/副都心線,本駒込,南北線,8.2,210,209
要町,有楽町線/副都心線,駒込,南北線,9.6,210,209
要町,有楽町線/副都心線,西ケ原,南北線,11.0,210,209
要町,有楽町線/副都心線,王子,南北線,12.0,260,252
要町,有楽町線/副都心線,王子神谷,南北線,13.2,260,252
要町,有楽町線/副都心線,志茂,南北線,14.8,260,252
要町,有楽町線/副都心線,赤羽岩淵,南北線,15.9,260,252
要町,有楽町線/副都心線,雑司が谷,副都心線,3.0,180,178
要町,有楽町線/副都心線,西早稲田,副都心線,4.5,180,178
要町,有楽町線/副都心線,東新宿,副都心線,5.4,180,178
要町,有楽町線/副都心線,北参道,副都心線,7.9,210,209
東池袋,有楽町線,護国寺,有楽町線,1.1,180,178
東池袋,有楽町線,江戸川橋,有楽町線,2.4,180,178
東池袋,有楽町線,市ケ谷,有楽町線/南北線,5.1,180,178
東池袋,有楽町線,麴町,有楽町線,6.0,180,178
東池袋,有楽町線,桜田門,有楽町線,7.8,210,209
東池袋,有楽町線,月島,有楽町線,10.4,210,209
東池袋,有楽町線,豊洲,有楽町線,11.8,260,252
東池袋,有楽町線,辰巳,有楽町線,13.5,260,252
東池袋,有楽町線,新木場,有楽町線,15.0,260,252
東池袋,有楽町線,半蔵門,半蔵門線,6.3,210,209
東池袋,有楽町線,神保町,半蔵門線,5.1,180,178
東池袋,有楽町線,清澄白河,半蔵門線,10.4,210,209
東池袋,有楽町線,住吉,半蔵門線,12.3,260,252
東池袋,有楽町線,錦糸町,半蔵門線,13.3,260,252
東池袋,有楽町線,押上,半蔵門線,14.7,260,252
東池袋,有楽町線,目黒,南北線,13.5,260,252
東池袋,有楽町線,白金台,南北線,12.2,260,252
東池袋,有楽町線,白金高輪,南北線,11.2,260,252
東池袋,有楽町線,麻布十番,南北線,9.9,210,209
東池袋,有楽町線,六本木一丁目,南北線,8.7,210,209
東池袋,有楽町線,東大前,南北線,6.7,210,209
東池袋,有楽町線,本駒込,南北線,7.6,210,209
東池袋,有楽町線,駒込,南北線,9.0,210,209
東池袋,有楽町線,西ケ原,南北線,10.4,210,209
東池袋,有楽町線,王子,南北線,11.4,260,252
東池袋,有楽町線,王子神谷,南北線,12.6,260,252
東池袋,有楽町線,志茂,南北線,14.2,260,252
東池袋,有楽町線,赤羽岩淵,南北線,15.3,260,252
東池袋,有楽町線,雑司が谷,副都心線,2.7,180,178
東池袋,有楽町線,西早稲田,副都心線,4.2,180,178
東池袋,有楽町線,東新宿,副都心線,5.1,180,178
東池袋,有楽町線,北参道,副都心線,7.6,210,209
護国寺,有楽町線,江戸川橋,有楽町線,1.3,180,178
護国寺,有楽町線,市ケ谷,有楽町線/南北線,4.0,180,178
護国寺,有楽町線,麴町,有楽町線,4.9,180,178
護国寺,有楽町線,桜田門,有楽町線,6.7,210,209
護国寺,有楽町線,月島,有楽町線,9.3,210,209
護国寺,有楽町線,豊洲,有楽町線,10.7,210,209
護国寺,有楽町線,辰巳,有楽町線,12.4,260,252
護国寺,有楽町線,新木場,有楽町線,13.9,260,252
護国寺,有楽町線,半蔵門,半蔵門線,5.2,180,178
護国寺,有楽町線,神保町,半蔵門線,4.0,180,178
護国寺,有楽町線,清澄白河,半蔵門線,9.3,210,209
護国寺,有楽町線,住吉,半蔵門線,11.2,260,252
護国寺,有楽町線,錦糸町,半蔵門線,12.2,260,252
護国寺,有楽町線,押上,半蔵門線,13.6,260,252
護国寺,有楽町線,目黒,南北線,12.4,260,252
護国寺,有楽町線,白金台,南北線,11.1,260,252
護国寺,有楽町線,白金高輪,南北線,10.1,210,209
護国寺,有楽町線,麻布十番,南北線,8.8,210,209
護国寺,有楽町線,六本木一丁目,南北線,7.6,210,209
護国寺,有楽町線,東大前,南北線,5.6,180,178
護国寺,有楽町線,本駒込,南北線,6.5,210,209
護国寺,有楽町線,駒込,南北線,7.9,210,209
護国寺,有楽町線,西ケ原,南北線,9.3,210,209
護国寺,有楽町線,王子,南北線,10.3,210,209
護国寺,有楽町線,王子神谷,南北線,11.5,260,252
護国寺,有楽町線,志茂,南北線,13.1,260,252
護国寺,有楽町線,赤羽岩淵,南北線,14.2,260,252
護国寺,有楽町線,雑司が谷,副都心線,3.8,180,178
護国寺,有楽町線,西早稲田,副都心線,5.3,180,178
護国寺,有楽町線,東新宿,副都心線,6.2,210,209
護国寺,有楽町線,北参道,副都心線,8.7,210,209
江戸川橋,有楽町線,市ケ谷,有楽町線/南北線,2.7,180,178
江戸川橋,有楽町線,麴町,有楽町線,3.6,180,178
江戸川橋,有楽町線,桜田門,有楽町線,5.4,180,178
江戸川橋,有楽町線,月島,有楽町線,8.0,210,209
江戸川橋,有楽町線,豊洲,有楽町線,9.4,210,209
江戸川橋,有楽町線,辰巳,有楽町線,11.1,260,252
江戸川橋,有楽町線,新木場,有楽町線,12.6,260,252
江戸川橋,有楽町線,半蔵門,半蔵門線,3.9,180,178
江戸川橋,有楽町線,神保町,半蔵門線,2.7,180,178
江戸川橋,有楽町線,清澄白河,半蔵門線,8.0,210,209
江戸川橋,有楽町線,住吉,半蔵門線,9.9,210,209
江戸川橋,有楽町線,錦糸町,半蔵門線,10.9,210,209
江戸川橋,有楽町線,押上,半蔵門線,12.3,260,252
江戸川橋,有楽町線,目黒,南北線,11.1,260,252
江戸川橋,有楽町線,白金台,南北線,9.8,210,209
江戸川橋,有楽町線,白金高輪,南北線,8.8,210,209
江戸川橋,有楽町線,麻布十番,南北線,7.5,210,209
江戸川橋,有楽町線,六本木一丁目,南北線,6.3,210,209
江戸川橋,有楽町線,東大前,南北線,4.3,180,178
江戸川橋,有楽町線,本駒込,南北線,5.2,180,178
江戸川橋,有楽町線,駒込,南北線,6.6,210,209
江戸川橋,有楽町線,西ケ原,南北線,8.0,210,209
江戸川橋,有楽町線,王子,南北線,9.0,210,209
江戸川橋,有楽町線,王子神谷,南北線,10.2,210,209
江戸川橋,有楽町線,志茂,南北線,11.8,260,252
江戸川橋,有楽町線,赤羽岩淵,南北線,12.9,260,252
江戸川橋,有楽町線,雑司が谷,副都心線,5.1,180,178
江戸川橋,有楽町線,西早稲田,副都心線,6.6,210,209
江戸川橋,有楽町線,東新宿,副都心線,7.4,210,209
江戸川橋,有楽町線,北参道,副都心線,7.7,210,209
市ケ谷,有楽町線/南北線,麴町,有楽町線,0.9,180,178
市ケ谷,有楽町線/南北線,桜田門,有楽町線,2.7,180,178
市ケ谷,有楽町線/南北線,月島,有楽町線,6.1,210,209
市ケ谷,有楽町線/南北線,豊洲,有楽町線,7.5,210,209
市ケ谷,有楽町線/南北線,辰巳,有楽町線,9.2,210,209
市ケ谷,有楽町線/南北線,新木場,有楽町線,10.7,210,209
市ケ谷,有楽町線/南北線,半蔵門,半蔵門線,2.8,180,178
市ケ谷,有楽町線/南北線,神保町,半蔵門線,2.2,180,178
市ケ谷,有楽町線/南北線,清澄白河,半蔵門線,7.5,210,209
市ケ谷,有楽町線/南北線,住吉,半蔵門線,9.4,210,209
市ケ谷,有楽町線/南北線,錦糸町,半蔵門線,10.4,210,209
市ケ谷,有楽町線/南北線,押上,半蔵門線,11.8,260,252
市ケ谷,有楽町線/南北線,目黒,南北線,8.4,210,209
市ケ谷,有楽町線/南北線,白金台,南北線,7.1,210,209
市ケ谷,有楽町線/南北線,白金高輪,南北線,6.1,210,209
市ケ谷,有楽町線/南北線,麻布十番,南北線,4.8,180,178
市ケ谷,有楽町線/南北線,六本木一丁目,南北線,3.6,180,178
市ケ谷,有楽町線/南北線,東大前,南北線,3.8,180,178
市ケ谷,有楽町線/南北線,本駒込,南北線,4.7,180,178
市ケ谷,有楽町線/南北線,駒込,南北線,6.1,210,209
市ケ谷,有楽町線/南北線,西ケ原,南北線,7.5,210,209
市ケ谷,有楽町線/南北線,王子,南北線,8.5,210,209
市ケ谷,有楽町線/南北線,王子神谷,南北線,9.7,210,209
市ケ谷,有楽町線/南北線,志茂,南北線,11.3,260,252
市ケ谷,有楽町線/南北線,赤羽岩淵,南北線,12.4,260,252
市ケ谷,有楽町線/南北線,雑司が谷,副都心線,7.1,210,209
市ケ谷,有楽町線/南北線,西早稲田,副都心線,5.6,180,178
市ケ谷,有楽町線/南北線,東新宿,副都心線,4.7,180,178
市ケ谷,有楽町線/南北線,北参道,副都心線,5.0,180,178
麴町,有楽町線,桜田門,有楽町線,1.8,180,178
麴町,有楽町線,月島,有楽町線,5.2,180,178
麴町,有楽町線,豊洲,有楽町線,6.6,210,209
麴町,有楽町線,辰巳,有楽町線,8.3,210,209
麴町,有楽町線,新木場,有楽町線,9.8,210,209
麴町,有楽町線,半蔵門,半蔵門線,1.9,180,178
麴町,有楽町線,神保町,半蔵門線,3.1,180,178
麴町,有楽町線,清澄白河,半蔵門線,7.7,210,209
麴町,有楽町線,住吉,半蔵門線,9.6,210,209
麴町,有楽町線,錦糸町,半蔵門線,10.6,210,209
麴町,有楽町線,押上,半蔵門線,12.0,260,252
麴町,有楽町線,目黒,南北線,7.5,210,209
麴町,有楽町線,白金台,南北線,6.2,210,209
麴町,有楽町線,白金高輪,南北線,5.2,180,178
麴町,有楽町線,麻布十番,南北線,3.9,180,178
麴町,有楽町線,六本木一丁目,南北線,2.7,180,178
麴町,有楽町線,東大前,南北線,4.7,180,178
麴町,有楽町線,本駒込,南北線,5.6,180,178
麴町,有楽町線,駒込,南北線,7.0,210,209
麴町,有楽町線,西ケ原,南北線,8.4,210,209
麴町,有楽町線,王子,南北線,9.4,210,209
麴町,有楽町線,王子神谷,南北線,10.6,210,209
麴町,有楽町線,志茂,南北線,12.2,260,252
麴町,有楽町線,赤羽岩淵,南北線,13.3,260,252
麴町,有楽町線,雑司が谷,副都心線,8.0,210,209
麴町,有楽町線,西早稲田,副都心線,6.5,210,209
麴町,有楽町線,東新宿,副都心線,5.6,180,178
麴町,有楽町線,北参道,副都心線,5.7,180,178
桜田門,有楽町線,月島,有楽町線,3.4,180,178
桜田門,有楽町線,豊洲,有楽町線,4.8,180,178
桜田門,有楽町線,辰巳,有楽町線,6.5,210,209
桜田門,有楽町線,新木場,有楽町線,8.0,210,209
桜田門,有楽町線,半蔵門,半蔵門線,1.9,180,178
桜田門,有楽町線,神保町,半蔵門線,3.9,180,178
桜田門,有楽町線,清澄白河,半蔵門線,5.9,180,178
桜田門,有楽町線,住吉,半蔵門線,7.8,210,209
桜田門,有楽町線,錦糸町,半蔵門線,8.8,210,209
桜田門,有楽町線,押上,半蔵門線,10.2,210,209
桜田門,有楽町線,目黒,南北線,7.5,210,209
桜田門,有楽町線,白金台,南北線,6.2,210,209
桜田門,有楽町線,白金高輪,南北線,5.2,180,178
桜田門,有楽町線,麻布十番,南北線,3.9,180,178
桜田門,有楽町線,六本木一丁目,南北線,2.7,180,178
桜田門,有楽町線,東大前,南北線,6.5,210,209
桜田門,有楽町線,本駒込,南北線,7.4,210,209
桜田門,有楽町線,駒込,南北線,8.8,210,209
桜田門,有楽町線,西ケ原,南北線,10.2,210,209
桜田門,有楽町線,王子,南北線,11.2,260,252
桜田門,有楽町線,王子神谷,南北線,12.4,260,252
桜田門,有楽町線,志茂,南北線,14.0,260,252
桜田門,有楽町線,赤羽岩淵,南北線,15.1,260,252
桜田門,有楽町線,雑司が谷,副都心線,8.3,210,209
桜田門,有楽町線,西早稲田,副都心線,6.8,210,209
桜田門,有楽町線,東新宿,副都心線,5.9,180,178
桜田門,有楽町線,北参道,副都心線,5.7,180,178
月島,有楽町線,豊洲,有楽町線,1.4,180,178
月島,有楽町線,辰巳,有楽町線,3.1,180,178
月島,有楽町線,新木場,有楽町線,4.6,180,178
月島,有楽町線,半蔵門,半蔵門線,5.3,180,178
月島,有楽町線,神保町,半蔵門線,5.4,180,178
月島,有楽町線,清澄白河,半蔵門線,5.4,180,178
月島,有楽町線,住吉,半蔵門線,7.3,210,209
月島,有楽町線,錦糸町,半蔵門線,8.3,210,209
月島,有楽町線,押上,半蔵門線,9.7,210,209
月島,有楽町線,目黒,南北線,9.4,210,209
月島,有楽町線,白金台,南北線,8.1,210,209
月島,有楽町線,白金高輪,南北線,7.1,210,209
月島,有楽町線,麻布十番,南北線,5.8,180,178
月島,有楽町線,六本木一丁目,南北線,4.6,180,178
月島,有楽町線,東大前,南北線,8.3,210,209
月島,有楽町線,本駒込,南北線,9.2,210,209
月島,有楽町線,駒込,南北線,10.6,210,209
月島,有楽町線,西ケ原,南北線,12.0,260,252
月島,有楽町線,王子,南北線,13.0,260,252
月島,有楽町線,王子神谷,南北線,14.2,260,252
